# TRAJECTORY DATA
# When using these data you are asked to cite our related paper:
#
#  Nagy M, Akos Zs, Biro D, Vicsek T,
#  Hierarchical group dynamics in pigeon flocks,
#  Nature 464, 890-893 (2010).
#
# Additional information: http://hal.elte.hu/pigeonflocks
# 
# Pre-processed, high-resolution trajectories of homing pigeons flying in a flock obtained
# from raw data provided by miniature GPS devices
#
# Date of measurement:	13. 09. 2008.
# GPS geodetic coordinates of the origin of the local Cartesian coordinate system (0,0):	N47 33.000 E019 03.000
#
# Pigeon:	C
# Flight type and number:	Free Flight 5
#
#t(centisec)	X(m)	Y(m)	Z(m)	dX/dt(m/s)	dY/dt(m/s)	dZ/dt(m/s)	d^2X/dt^2(m/s^2)	d^2Y/dt^2(m/s^2)	d^2Z/dt^2(m/s^2)	GPS signal
1821080	3019.5633	1876.3085	138.6377	2.7123	-14.6914	-0.2248	-1.2787	-0.9973	0.4476	0
1821100	3020.0805	1873.3505	138.6013	2.4267	-14.9081	-0.1756	-1.6155	-1.2161	0.0542	1
1821120	3020.5340	1870.3452	138.5674	2.0872	-15.1460	-0.1962	-1.8187	-1.2279	-0.2924	0
1821140	3020.9154	1867.2921	138.5228	1.7163	-15.3704	-0.2692	-1.9218	-1.0560	-0.4898	1
1821160	3021.2205	1864.1971	138.4597	1.3324	-15.5587	-0.3665	-1.9389	-0.8285	-0.5244	0
1821180	3021.4484	1861.0686	138.3762	0.9489	-15.7075	-0.4656	-1.9098	-0.6474	-0.4761	1
1821200	3021.6001	1857.9141	138.2735	0.5756	-15.8213	-0.5588	-1.8418	-0.4948	-0.4488	0
1821220	3021.6786	1854.7401	138.1527	0.2245	-15.8971	-0.6477	-1.7005	-0.2859	-0.4430	1
1821240	3021.6899	1851.5552	138.0144	-0.0875	-15.9254	-0.7307	-1.4489	-0.0001	-0.4042	0
1821260	3021.6436	1848.3700	137.8604	-0.3439	-15.9061	-0.7989	-1.1306	0.2290	-0.2944	1
1821280	3021.5523	1845.1928	137.6949	-0.5348	-15.8588	-0.8440	-0.7823	0.2976	-0.1517	0
1821300	3021.4297	1842.0265	137.5228	-0.6575	-15.8117	-0.8689	-0.4413	0.2056	-0.0713	1
1821320	3021.2893	1838.8681	137.3473	-0.7148	-15.7833	-0.8868	-0.1150	0.0791	-0.0849	0
1821340	3021.1438	1835.7131	137.1681	-0.7168	-15.7767	-0.9094	0.1264	-0.0188	-0.1411	1
1821360	3021.0026	1832.5574	136.9835	-0.6810	-15.7900	-0.9379	0.2652	-0.1096	-0.1592	0
1821380	3020.8714	1829.3971	136.7930	-0.6266	-15.8249	-0.9650	0.3055	-0.2326	-0.1234	1
1821400	3020.7520	1826.2275	136.5975	-0.5694	-15.8826	-0.9840	0.2831	-0.3637	-0.0697	0
1821420	3020.6437	1823.0441	136.3993	-0.5200	-15.9510	-0.9930	0.2201	-0.3751	-0.0183	1
1821440	3020.5440	1819.8471	136.2003	-0.4811	-15.9990	-0.9917	0.1468	-0.1721	0.0234	0
1821460	3020.4512	1816.6445	136.0026	-0.4386	-15.9919	-0.9744	0.2155	0.2176	0.1221	1
1821480	3020.3686	1813.4504	135.8106	-0.3568	-15.9161	-0.9246	0.5151	0.5748	0.3323	0
